net_id,arc_id,from_id,to_id,value
2011-03-31,AT-ES,AT,ES,5153
2011-03-31,AT-FI,AT,FI,475
2011-03-31,AT-FR,AT,FR,19957
2011-03-31,AT-GB,AT,GB,7592
2011-03-31,AT-GR,AT,GR,105
2011-03-31,AT-IE,AT,IE,3267
2011-03-31,AT-IT,AT,IT,109554
2011-03-31,AT-JP,AT,JP,7461
2011-03-31,AT-NL,AT,NL,8808
2011-03-31,AT-SE,AT,SE,1369
2011-03-31,AT-TR,AT,TR,360
2011-03-31,AT-TW,AT,TW,255
2011-03-31,AT-US,AT,US,10274
2011-03-31,AU-AT,AU,AT,1580
2011-03-31,AU-BE,AU,BE,2209
2011-03-31,AU-CA,AU,CA,23546
2011-03-31,AU-CL,AU,CL,2
2011-03-31,AU-DE,AU,DE,43984
2011-03-31,AU-ES,AU,ES,4331
2011-03-31,AU-FI,AU,FI,269
2011-03-31,AU-FR,AU,FR,28430
2011-03-31,AU-GB,AU,GB,97491
2011-03-31,AU-GR,AU,GR,27
2011-03-31,AU-IE,AU,IE,1821
2011-03-31,AU-IT,AU,IT,2996
2011-03-31,AU-JP,AU,JP,105772
2011-03-31,AU-NL,AU,NL,80308
2011-03-31,AU-SE,AU,SE,2223
2011-03-31,AU-TR,AU,TR,21
2011-03-31,AU-TW,AU,TW,6348
2011-03-31,AU-US,AU,US,108414
2011-03-31,BE-AT,BE,AT,2994
2011-03-31,BE-AU,BE,AU,913
2011-03-31,BE-CA,BE,CA,3772
2011-03-31,BE-CL,BE,CL,2
2011-03-31,BE-DE,BE,DE,35234
2011-03-31,BE-ES,BE,ES,4261
2011-03-31,BE-FI,BE,FI,355
2011-03-31,BE-FR,BE,FR,224935
2011-03-31,BE-GB,BE,GB,32488
2011-03-31,BE-GR,BE,GR,238
2011-03-31,BE-IE,BE,IE,5460
2011-03-31,BE-IT,BE,IT,4697
2011-03-31,BE-JP,BE,JP,16247
2011-03-31,BE-SE,BE,SE,3263
2011-03-31,BE-TR,BE,TR,277
2011-03-31,BE-TW,BE,TW,479
2011-03-31,BE-US,BE,US,41622
2011-03-31,CA-AT,CA,AT,1185
2011-03-31,CA-AU,CA,AU,18133
2011-03-31,CA-BE,CA,BE,1736
2011-03-31,CA-CH,CA,CH,24726
2011-03-31,CA-CL,CA,CL,45
2011-03-31,CA-DE,CA,DE,29334
2011-03-31,CA-ES,CA,ES,1743
2011-03-31,CA-FI,CA,FI,129
2011-03-31,CA-FR,CA,FR,31990
2011-03-31,CA-GB,CA,GB,94862
2011-03-31,CA-GR,CA,GR,113
2011-03-31,CA-IE,CA,IE,6468
2011-03-31,CA-IT,CA,IT,3863
2011-03-31,CA-JP,CA,JP,59117
2011-03-31,CA-NL,CA,NL,45208
2011-03-31,CA-SE,CA,SE,2009
2011-03-31,CA-TR,CA,TR,21
2011-03-31,CA-TW,CA,TW,1038
2011-03-31,CA-US,CA,US,122239
2011-03-31,CH-AT,CH,AT,10867
2011-03-31,CH-AU,CH,AU,6960
2011-03-31,CH-BE,CH,BE,1812
2011-03-31,CH-CA,CH,CA,5158
2011-03-31,CH-CL,CH,CL,28
2011-03-31,CH-DE,CH,DE,58543
2011-03-31,CH-ES,CH,ES,11860
2011-03-31,CH-FI,CH,FI,313
2011-03-31,CH-FR,CH,FR,62672
2011-03-31,CH-GB,CH,GB,61451
2011-03-31,CH-GR,CH,GR,765
2011-03-31,CH-IE,CH,IE,4207
2011-03-31,CH-IT,CH,IT,11444
2011-03-31,CH-JP,CH,JP,27321
2011-03-31,CH-NL,CH,NL,27560
2011-03-31,CH-SE,CH,SE,3506
2011-03-31,CH-TR,CH,TR,367
2011-03-31,CH-TW,CH,TW,3921
2011-03-31,CH-US,CH,US,46620
2011-03-31,CL-AT,CL,AT,65
2011-03-31,CL-AU,CL,AU,189
2011-03-31,CL-BE,CL,BE,35
2011-03-31,CL-DE,CL,DE,5416
2011-03-31,CL-ES,CL,ES,62512
2011-03-31,CL-FR,CL,FR,3492
2011-03-31,CL-GB,CL,GB,4809
2011-03-31,CL-IT,CL,IT,619
2011-03-31,CL-JP,CL,JP,2326
2011-03-31,CL-SE,CL,SE,110
2011-03-31,CL-TW,CL,TW,182
2011-03-31,CL-US,CL,US,9441
2011-03-31,DE-AT,DE,AT,59071
2011-03-31,DE-AU,DE,AU,17870
2011-03-31,DE-BE,DE,BE,19463
2011-03-31,DE-CA,DE,CA,24008
2011-03-31,DE-CH,DE,CH,97119
2011-03-31,DE-CL,DE,CL,60
2011-03-31,DE-ES,DE,ES,59121
2011-03-31,DE-FI,DE,FI,2592
2011-03-31,DE-FR,DE,FR,265692
2011-03-31,DE-GB,DE,GB,192517
2011-03-31,DE-GR,DE,GR,5185
2011-03-31,DE-IE,DE,IE,61158
2011-03-31,DE-IT,DE,IT,272029
2011-03-31,DE-JP,DE,JP,156938
2011-03-31,DE-NL,DE,NL,193289
2011-03-31,DE-SE,DE,SE,75546
2011-03-31,DE-TR,DE,TR,3298
2011-03-31,DE-TW,DE,TW,4457
2011-03-31,DE-US,DE,US,179079
2011-03-31,ES-AT,ES,AT,7910
2011-03-31,ES-AU,ES,AU,1868
2011-03-31,ES-BE,ES,BE,22249
2011-03-31,ES-CA,ES,CA,3893
2011-03-31,ES-CH,ES,CH,24128
2011-03-31,ES-CL,ES,CL,51
2011-03-31,ES-DE,ES,DE,177859
2011-03-31,ES-FI,ES,FI,1549
2011-03-31,ES-FR,ES,FR,146085
2011-03-31,ES-GB,ES,GB,100798
2011-03-31,ES-GR,ES,GR,361
2011-03-31,ES-IE,ES,IE,14669
2011-03-31,ES-IT,ES,IT,31762
2011-03-31,ES-JP,ES,JP,24924
2011-03-31,ES-NL,ES,NL,76193
2011-03-31,ES-SE,ES,SE,3810
2011-03-31,ES-TR,ES,TR,177
2011-03-31,ES-TW,ES,TW,230
2011-03-31,ES-US,ES,US,55336
2011-03-31,FI-AT,FI,AT,1178
2011-03-31,FI-AU,FI,AU,356
2011-03-31,FI-BE,FI,BE,666
2011-03-31,FI-CA,FI,CA,2602
2011-03-31,FI-CL,FI,CL,1
2011-03-31,FI-DE,FI,DE,14629
2011-03-31,FI-ES,FI,ES,3095
2011-03-31,FI-FR,FI,FR,9575
2011-03-31,FI-GB,FI,GB,8716
2011-03-31,FI-GR,FI,GR,2
2011-03-31,FI-IT,FI,IT,1393
2011-03-31,FI-JP,FI,JP,4761
2011-03-31,FI-NL,FI,NL,3887
2011-03-31,FI-SE,FI,SE,121996
2011-03-31,FI-TR,FI,TR,1
2011-03-31,FI-TW,FI,TW,95
2011-03-31,FI-US,FI,US,12203
2011-03-31,FR-AT,FR,AT,10742
2011-03-31,FR-AU,FR,AU,14462
2011-03-31,FR-BE,FR,BE,55413
2011-03-31,FR-CA,FR,CA,28564
2011-03-31,FR-CH,FR,CH,80925
2011-03-31,FR-CL,FR,CL,78
2011-03-31,FR-DE,FR,DE,206789
2011-03-31,FR-ES,FR,ES,29875
2011-03-31,FR-FI,FR,FI,4059
2011-03-31,FR-GB,FR,GB,294048
2011-03-31,FR-GR,FR,GR,1736
2011-03-31,FR-IE,FR,IE,16264
2011-03-31,FR-IT,FR,IT,42592
2011-03-31,FR-JP,FR,JP,97970
2011-03-31,FR-NL,FR,NL,84966
2011-03-31,FR-SE,FR,SE,14552
2011-03-31,FR-TR,FR,TR,1182
2011-03-31,FR-TW,FR,TW,2922
2011-03-31,FR-US,FR,US,187219
2011-03-31,GB-AT,GB,AT,19504
2011-03-31,GB-AU,GB,AU,114063
2011-03-31,GB-BE,GB,BE,36109
2011-03-31,GB-CA,GB,CA,98995
2011-03-31,GB-CH,GB,CH,201406
2011-03-31,GB-CL,GB,CL,58
2011-03-31,GB-DE,GB,DE,519866
2011-03-31,GB-ES,GB,ES,429972
2011-03-31,GB-FI,GB,FI,2964
2011-03-31,GB-FR,GB,FR,295218
2011-03-31,GB-GR,GB,GR,13489
2011-03-31,GB-IE,GB,IE,161247
2011-03-31,GB-IT,GB,IT,48096
2011-03-31,GB-JP,GB,JP,158745
2011-03-31,GB-NL,GB,NL,107224
2011-03-31,GB-SE,GB,SE,64646
2011-03-31,GB-TR,GB,TR,3890
2011-03-31,GB-TW,GB,TW,7072
2011-03-31,GB-US,GB,US,587948
2011-03-31,GR-AT,GR,AT,3267
2011-03-31,GR-AU,GR,AU,101
2011-03-31,GR-BE,GR,BE,2028
2011-03-31,GR-DE,GR,DE,23770
2011-03-31,GR-ES,GR,ES,1148
2011-03-31,GR-FR,GR,FR,56942
2011-03-31,GR-GB,GR,GB,14651
2011-03-31,GR-IE,GR,IE,855
2011-03-31,GR-IT,GR,IT,4533
2011-03-31,GR-JP,GR,JP,1262
2011-03-31,GR-NL,GR,NL,5224
2011-03-31,GR-SE,GR,SE,147
2011-03-31,GR-TR,GR,TR,81
2011-03-31,GR-TW,GR,TW,65
2011-03-31,GR-US,GR,US,8678
2011-03-31,IE-AT,IE,AT,2725
2011-03-31,IE-AU,IE,AU,4367
2011-03-31,IE-BE,IE,BE,25986
2011-03-31,IE-CA,IE,CA,4897
2011-03-31,IE-CH,IE,CH,13800
2011-03-31,IE-DE,IE,DE,116527
2011-03-31,IE-ES,IE,ES,10098
2011-03-31,IE-FI,IE,FI,661
2011-03-31,IE-FR,IE,FR,30101
2011-03-31,IE-GB,IE,GB,136627
2011-03-31,IE-GR,IE,GR,528
2011-03-31,IE-IT,IE,IT,13419
2011-03-31,IE-JP,IE,JP,21824
2011-03-31,IE-NL,IE,NL,18773
2011-03-31,IE-SE,IE,SE,2411
2011-03-31,IE-TR,IE,TR,81
2011-03-31,IE-TW,IE,TW,4525
2011-03-31,IE-US,IE,US,57412
2011-03-31,IT-AT,IT,AT,24220
2011-03-31,IT-AU,IT,AU,1444
2011-03-31,IT-BE,IT,BE,24873
2011-03-31,IT-CA,IT,CA,5644
2011-03-31,IT-CH,IT,CH,21432
2011-03-31,IT-CL,IT,CL,29
2011-03-31,IT-DE,IT,DE,164932
2011-03-31,IT-ES,IT,ES,35794
2011-03-31,IT-FI,IT,FI,837
2011-03-31,IT-FR,IT,FR,410238
2011-03-31,IT-GB,IT,GB,68863
2011-03-31,IT-GR,IT,GR,595
2011-03-31,IT-IE,IT,IE,13054
2011-03-31,IT-JP,IT,JP,41005
2011-03-31,IT-NL,IT,NL,48967
2011-03-31,IT-SE,IT,SE,1082
2011-03-31,IT-TR,IT,TR,398
2011-03-31,IT-TW,IT,TW,305
2011-03-31,IT-US,IT,US,42030
2011-03-31,JP-AT,JP,AT,1122
2011-03-31,JP-AU,JP,AU,6479
2011-03-31,JP-BE,JP,BE,888
2011-03-31,JP-CA,JP,CA,8219
2011-03-31,JP-CL,JP,CL,59
2011-03-31,JP-DE,JP,DE,55472
2011-03-31,JP-ES,JP,ES,925
2011-03-31,JP-FI,JP,FI,2
2011-03-31,JP-FR,JP,FR,146518
2011-03-31,JP-GB,JP,GB,126167
2011-03-31,JP-GR,JP,GR,36
2011-03-31,JP-IE,JP,IE,1868
2011-03-31,JP-IT,JP,IT,4922
2011-03-31,JP-NL,JP,NL,20326
2011-03-31,JP-SE,JP,SE,457
2011-03-31,JP-TR,JP,TR,239
2011-03-31,JP-TW,JP,TW,3587
2011-03-31,JP-US,JP,US,331950
2011-03-31,KR-AT,KR,AT,1211
2011-03-31,KR-AU,KR,AU,4271
2011-03-31,KR-BE,KR,BE,401
2011-03-31,KR-CA,KR,CA,4713
2011-03-31,KR-CL,KR,CL,118
2011-03-31,KR-DE,KR,DE,18629
2011-03-31,KR-ES,KR,ES,933
2011-03-31,KR-FR,KR,FR,32025
2011-03-31,KR-GB,KR,GB,97554
2011-03-31,KR-GR,KR,GR,38
2011-03-31,KR-IT,KR,IT,1748
2011-03-31,KR-JP,KR,JP,39361
2011-03-31,KR-SE,KR,SE,66
2011-03-31,KR-TR,KR,TR,16
2011-03-31,KR-TW,KR,TW,4621
2011-03-31,KR-US,KR,US,93259
2011-03-31,NL-AT,NL,AT,17565
2011-03-31,NL-AU,NL,AU,8652
2011-03-31,NL-BE,NL,BE,24300
2011-03-31,NL-CA,NL,CA,15238
2011-03-31,NL-CL,NL,CL,2
2011-03-31,NL-DE,NL,DE,167245
2011-03-31,NL-ES,NL,ES,18737
2011-03-31,NL-FI,NL,FI,2391
2011-03-31,NL-FR,NL,FR,135750
2011-03-31,NL-GB,NL,GB,133852
2011-03-31,NL-GR,NL,GR,4121
2011-03-31,NL-IE,NL,IE,6284
2011-03-31,NL-IT,NL,IT,25687
2011-03-31,NL-JP,NL,JP,47340
2011-03-31,NL-SE,NL,SE,10607
2011-03-31,NL-TR,NL,TR,3196
2011-03-31,NL-TW,NL,TW,2268
2011-03-31,NL-US,NL,US,95537
2011-03-31,SE-AT,SE,AT,2073
2011-03-31,SE-AU,SE,AU,952
2011-03-31,SE-BE,SE,BE,1408
2011-03-31,SE-CA,SE,CA,3175
2011-03-31,SE-CL,SE,CL,14
2011-03-31,SE-DE,SE,DE,34569
2011-03-31,SE-ES,SE,ES,2659
2011-03-31,SE-FI,SE,FI,3590
2011-03-31,SE-FR,SE,FR,14131
2011-03-31,SE-GB,SE,GB,22181
2011-03-31,SE-GR,SE,GR,29
2011-03-31,SE-IE,SE,IE,2285
2011-03-31,SE-IT,SE,IT,2937
2011-03-31,SE-JP,SE,JP,19162
2011-03-31,SE-NL,SE,NL,6374
2011-03-31,SE-TR,SE,TR,37
2011-03-31,SE-TW,SE,TW,191
2011-03-31,SE-US,SE,US,25089
2011-03-31,TR-AT,TR,AT,1362
2011-03-31,TR-AU,TR,AU,321
2011-03-31,TR-BE,TR,BE,2375
2011-03-31,TR-CA,TR,CA,1933
2011-03-31,TR-CL,TR,CL,4
2011-03-31,TR-DE,TR,DE,18132
2011-03-31,TR-ES,TR,ES,22243
2011-03-31,TR-FR,TR,FR,27075
2011-03-31,TR-GB,TR,GB,29849
2011-03-31,TR-GR,TR,GR,31219
2011-03-31,TR-IT,TR,IT,4257
2011-03-31,TR-JP,TR,JP,3970
2011-03-31,TR-SE,TR,SE,227
2011-03-31,TR-TW,TR,TW,169
2011-03-31,TR-US,TR,US,22946
2011-03-31,TW-AU,TW,AU,4659
2011-03-31,TW-BE,TW,BE,52
2011-03-31,TW-DE,TW,DE,10963
2011-03-31,TW-ES,TW,ES,183
2011-03-31,TW-FR,TW,FR,15522
2011-03-31,TW-GB,TW,GB,51113
2011-03-31,TW-IT,TW,IT,120
2011-03-31,TW-JP,TW,JP,13824
2011-03-31,TW-SE,TW,SE,84
2011-03-31,TW-TR,TW,TR,1
2011-03-31,TW-US,TW,US,39801
2011-03-31,US-AT,US,AT,15799
2011-03-31,US-AU,US,AU,68956
2011-03-31,US-BE,US,BE,38898
2011-03-31,US-CA,US,CA,568190
2011-03-31,US-CH,US,CH,747894
2011-03-31,US-CL,US,CL,2081
2011-03-31,US-DE,US,DE,502403
2011-03-31,US-ES,US,ES,228208
2011-03-31,US-FI,US,FI,412
2011-03-31,US-FR,US,FR,596882
2011-03-31,US-GB,US,GB,1104611
2011-03-31,US-GR,US,GR,5444
2011-03-31,US-IE,US,IE,49747
2011-03-31,US-IT,US,IT,44987
2011-03-31,US-JP,US,JP,1130794
2011-03-31,US-NL,US,NL,261985
2011-03-31,US-SE,US,SE,61540
2011-03-31,US-TR,US,TR,4816
2011-03-31,US-TW,US,TW,46668
2011-06-30,AT-AU,AT,AU,584
2011-06-30,AT-BE,AT,BE,2642
2011-06-30,AT-CA,AT,CA,1495
2011-06-30,AT-CH,AT,CH,13567
2011-06-30,AT-DE,AT,DE,90044
2011-06-30,AT-ES,AT,ES,5265
2011-06-30,AT-FI,AT,FI,402
2011-06-30,AT-FR,AT,FR,21830
2011-06-30,AT-GB,AT,GB,7330
2011-06-30,AT-GR,AT,GR,125
2011-06-30,AT-IE,AT,IE,3043
2011-06-30,AT-IT,AT,IT,110873
2011-06-30,AT-JP,AT,JP,7518
2011-06-30,AT-NL,AT,NL,9233
2011-06-30,AT-SE,AT,SE,1267
2011-06-30,AT-TR,AT,TR,488
2011-06-30,AT-TW,AT,TW,192
2011-06-30,AT-US,AT,US,11328
2011-06-30,AU-AT,AU,AT,1666
2011-06-30,AU-BE,AU,BE,2171
2011-06-30,AU-CA,AU,CA,23667
2011-06-30,AU-CL,AU,CL,2
2011-06-30,AU-DE,AU,DE,41633
2011-06-30,AU-ES,AU,ES,4500
2011-06-30,AU-FI,AU,FI,272
2011-06-30,AU-FR,AU,FR,28007
2011-06-30,AU-GB,AU,GB,94133
2011-06-30,AU-GR,AU,GR,26
2011-06-30,AU-IE,AU,IE,1542
2011-06-30,AU-IT,AU,IT,3581
2011-06-30,AU-JP,AU,JP,109961
2011-06-30,AU-NL,AU,NL,85889
2011-06-30,AU-SE,AU,SE,2107
2011-06-30,AU-TR,AU,TR,17
2011-06-30,AU-TW,AU,TW,6646
2011-06-30,AU-US,AU,US,112964
2011-06-30,BE-AT,BE,AT,2604
2011-06-30,BE-AU,BE,AU,1557
2011-06-30,BE-CA,BE,CA,3387
2011-06-30,BE-CL,BE,CL,3
2011-06-30,BE-DE,BE,DE,37494
2011-06-30,BE-ES,BE,ES,4721
2011-06-30,BE-FI,BE,FI,468
2011-06-30,BE-FR,BE,FR,229533
2011-06-30,BE-GB,BE,GB,18355
2011-06-30,BE-GR,BE,GR,327
2011-06-30,BE-IE,BE,IE,4452
2011-06-30,BE-IT,BE,IT,4658
2011-06-30,BE-JP,BE,JP,16249
2011-06-30,BE-SE,BE,SE,3095
2011-06-30,BE-TR,BE,TR,225
2011-06-30,BE-TW,BE,TW,444
2011-06-30,BE-US,BE,US,32232
2011-06-30,CA-AT,CA,AT,1163
2011-06-30,CA-AU,CA,AU,20307
2011-06-30,CA-BE,CA,BE,1363
2011-06-30,CA-CH,CA,CH,20088
2011-06-30,CA-CL,CA,CL,46
2011-06-30,CA-DE,CA,DE,29147
2011-06-30,CA-ES,CA,ES,1871
2011-06-30,CA-FI,CA,FI,147
2011-06-30,CA-FR,CA,FR,32956
2011-06-30,CA-GB,CA,GB,101492
2011-06-30,CA-GR,CA,GR,64
2011-06-30,CA-IE,CA,IE,6024
2011-06-30,CA-IT,CA,IT,5066
2011-06-30,CA-JP,CA,JP,56642
2011-06-30,CA-NL,CA,NL,45647
2011-06-30,CA-SE,CA,SE,1740
2011-06-30,CA-TR,CA,TR,19
2011-06-30,CA-TW,CA,TW,1000
2011-06-30,CA-US,CA,US,116560
2011-06-30,CH-AT,CH,AT,11864
2011-06-30,CH-AU,CH,AU,7924
2011-06-30,CH-BE,CH,BE,1422
2011-06-30,CH-CA,CH,CA,4443
2011-06-30,CH-CL,CH,CL,35
2011-06-30,CH-DE,CH,DE,60420
2011-06-30,CH-ES,CH,ES,14776
2011-06-30,CH-FI,CH,FI,321
2011-06-30,CH-FR,CH,FR,64450
2011-06-30,CH-GB,CH,GB,60907
2011-06-30,CH-GR,CH,GR,825
2011-06-30,CH-IE,CH,IE,3882
2011-06-30,CH-IT,CH,IT,12363
2011-06-30,CH-JP,CH,JP,27642
2011-06-30,CH-NL,CH,NL,24951
2011-06-30,CH-SE,CH,SE,3514
2011-06-30,CH-TR,CH,TR,359
2011-06-30,CH-TW,CH,TW,3951
2011-06-30,CH-US,CH,US,47283
2011-06-30,CL-AT,CL,AT,70
2011-06-30,CL-AU,CL,AU,150
2011-06-30,CL-BE,CL,BE,33
2011-06-30,CL-DE,CL,DE,5685
2011-06-30,CL-ES,CL,ES,65152
2011-06-30,CL-FR,CL,FR,3390
2011-06-30,CL-GB,CL,GB,6270
2011-06-30,CL-IT,CL,IT,807
2011-06-30,CL-JP,CL,JP,2508
2011-06-30,CL-SE,CL,SE,193
2011-06-30,CL-TW,CL,TW,265
2011-06-30,CL-US,CL,US,9788
2011-06-30,DE-AT,DE,AT,55833
2011-06-30,DE-AU,DE,AU,19000
2011-06-30,DE-BE,DE,BE,16815
2011-06-30,DE-CA,DE,CA,20185
2011-06-30,DE-CH,DE,CH,108693
2011-06-30,DE-CL,DE,CL,72
2011-06-30,DE-ES,DE,ES,59852
2011-06-30,DE-FI,DE,FI,2739
2011-06-30,DE-FR,DE,FR,277120
2011-06-30,DE-GB,DE,GB,189991
2011-06-30,DE-GR,DE,GR,2105
2011-06-30,DE-IE,DE,IE,61560
2011-06-30,DE-IT,DE,IT,272886
2011-06-30,DE-JP,DE,JP,146164
2011-06-30,DE-NL,DE,NL,200520
2011-06-30,DE-SE,DE,SE,72388
2011-06-30,DE-TR,DE,TR,3219
2011-06-30,DE-TW,DE,TW,4114
2011-06-30,DE-US,DE,US,164709
2011-06-30,ES-AT,ES,AT,8771
2011-06-30,ES-AU,ES,AU,1451
2011-06-30,ES-BE,ES,BE,23904
2011-06-30,ES-CA,ES,CA,2973
2011-06-30,ES-CH,ES,CH,25673
2011-06-30,ES-CL,ES,CL,56
2011-06-30,ES-DE,ES,DE,177465
2011-06-30,ES-FI,ES,FI,1475
2011-06-30,ES-FR,ES,FR,150892
2011-06-30,ES-GB,ES,GB,100880
2011-06-30,ES-GR,ES,GR,377
2011-06-30,ES-IE,ES,IE,13592
2011-06-30,ES-IT,ES,IT,29979
2011-06-30,ES-JP,ES,JP,26902
2011-06-30,ES-NL,ES,NL,77545
2011-06-30,ES-SE,ES,SE,3778
2011-06-30,ES-TR,ES,TR,208
2011-06-30,ES-TW,ES,TW,288
2011-06-30,ES-US,ES,US,63899
2011-06-30,FI-AT,FI,AT,1283
2011-06-30,FI-AU,FI,AU,369
2011-06-30,FI-BE,FI,BE,722
2011-06-30,FI-CA,FI,CA,1600
2011-06-30,FI-CL,FI,CL,2
2011-06-30,FI-DE,FI,DE,17316
2011-06-30,FI-ES,FI,ES,2504
2011-06-30,FI-FR,FI,FR,9975
2011-06-30,FI-GB,FI,GB,8567
2011-06-30,FI-GR,FI,GR,2
2011-06-30,FI-IT,FI,IT,1237
2011-06-30,FI-JP,FI,JP,4910
2011-06-30,FI-NL,FI,NL,3902
2011-06-30,FI-SE,FI,SE,131624
2011-06-30,FI-TR,FI,TR,1
2011-06-30,FI-TW,FI,TW,51
2011-06-30,FI-US,FI,US,10617
2011-06-30,FR-AT,FR,AT,11979
2011-06-30,FR-AU,FR,AU,15136
2011-06-30,FR-BE,FR,BE,62229
2011-06-30,FR-CA,FR,CA,30098
2011-06-30,FR-CH,FR,CH,89055
2011-06-30,FR-CL,FR,CL,69
2011-06-30,FR-DE,FR,DE,223285
2011-06-30,FR-ES,FR,ES,32786
2011-06-30,FR-FI,FR,FI,4098
2011-06-30,FR-GB,FR,GB,305263
2011-06-30,FR-GR,FR,GR,1854
2011-06-30,FR-IE,FR,IE,14694
2011-06-30,FR-IT,FR,IT,50592
2011-06-30,FR-JP,FR,JP,107459
2011-06-30,FR-NL,FR,NL,103235
2011-06-30,FR-SE,FR,SE,14438
2011-06-30,FR-TR,FR,TR,1067
2011-06-30,FR-TW,FR,TW,3171
2011-06-30,FR-US,FR,US,201466
2011-06-30,GB-AT,GB,AT,19964
2011-06-30,GB-AU,GB,AU,115125
2011-06-30,GB-BE,GB,BE,35854
2011-06-30,GB-CA,GB,CA,87749
2011-06-30,GB-CH,GB,CH,208746
2011-06-30,GB-CL,GB,CL,115
2011-06-30,GB-DE,GB,DE,511202
2011-06-30,GB-ES,GB,ES,426668
2011-06-30,GB-FI,GB,FI,3168
2011-06-30,GB-FR,GB,FR,282860
2011-06-30,GB-GR,GB,GR,12090
2011-06-30,GB-IE,GB,IE,152884
2011-06-30,GB-IT,GB,IT,47765
2011-06-30,GB-JP,GB,JP,165753
2011-06-30,GB-NL,GB,NL,114586
2011-06-30,GB-SE,GB,SE,55179
2011-06-30,GB-TR,GB,TR,2802
2011-06-30,GB-TW,GB,TW,8166
2011-06-30,GB-US,GB,US,629011
2011-06-30,GR-AT,GR,AT,3304
2011-06-30,GR-AU,GR,AU,33
2011-06-30,GR-BE,GR,BE,1738
2011-06-30,GR-DE,GR,DE,21372
2011-06-30,GR-ES,GR,ES,1155
2011-06-30,GR-FR,GR,FR,55739
2011-06-30,GR-GB,GR,GB,12642
2011-06-30,GR-IE,GR,IE,831
2011-06-30,GR-IT,GR,IT,3728
2011-06-30,GR-JP,GR,JP,1405
2011-06-30,GR-NL,GR,NL,4393
2011-06-30,GR-SE,GR,SE,373
2011-06-30,GR-TR,GR,TR,86
2011-06-30,GR-TW,GR,TW,65
2011-06-30,GR-US,GR,US,8228
2011-06-30,IE-AT,IE,AT,2626
2011-06-30,IE-AU,IE,AU,3209
2011-06-30,IE-BE,IE,BE,25441
2011-06-30,IE-CA,IE,CA,4247
2011-06-30,IE-CH,IE,CH,16700
2011-06-30,IE-DE,IE,DE,110509
2011-06-30,IE-ES,IE,ES,9212
2011-06-30,IE-FI,IE,FI,667
2011-06-30,IE-FR,IE,FR,32015
2011-06-30,IE-GB,IE,GB,140850
2011-06-30,IE-GR,IE,GR,492
2011-06-30,IE-IT,IE,IT,14843
2011-06-30,IE-JP,IE,JP,21329
2011-06-30,IE-NL,IE,NL,16103
2011-06-30,IE-SE,IE,SE,2198
2011-06-30,IE-TR,IE,TR,50
2011-06-30,IE-TW,IE,TW,4412
2011-06-30,IE-US,IE,US,52471
2011-06-30,IT-AT,IT,AT,24362
2011-06-30,IT-AU,IT,AU,1630
2011-06-30,IT-BE,IT,BE,24006
2011-06-30,IT-CA,IT,CA,8329
2011-06-30,IT-CH,IT,CH,26654
2011-06-30,IT-CL,IT,CL,36
2011-06-30,IT-DE,IT,DE,161757
2011-06-30,IT-ES,IT,ES,39765
2011-06-30,IT-FI,IT,FI,797
2011-06-30,IT-FR,IT,FR,416373
2011-06-30,IT-GB,IT,GB,73720
2011-06-30,IT-GR,IT,GR,511
2011-06-30,IT-IE,IT,IE,12014
2011-06-30,IT-JP,IT,JP,44236
2011-06-30,IT-NL,IT,NL,52106
2011-06-30,IT-SE,IT,SE,1057
2011-06-30,IT-TR,IT,TR,584
2011-06-30,IT-TW,IT,TW,295
2011-06-30,IT-US,IT,US,44187
2011-06-30,JP-AT,JP,AT,556
2011-06-30,JP-AU,JP,AU,13185
2011-06-30,JP-BE,JP,BE,710
2011-06-30,JP-CA,JP,CA,10126
2011-06-30,JP-CL,JP,CL,37
2011-06-30,JP-DE,JP,DE,57282
2011-06-30,JP-ES,JP,ES,982
2011-06-30,JP-FI,JP,FI,2
2011-06-30,JP-FR,JP,FR,144970
2011-06-30,JP-GB,JP,GB,137104
2011-06-30,JP-GR,JP,GR,33
2011-06-30,JP-IE,JP,IE,1864
2011-06-30,JP-IT,JP,IT,5403
2011-06-30,JP-NL,JP,NL,14715
2011-06-30,JP-SE,JP,SE,605
2011-06-30,JP-TR,JP,TR,79
2011-06-30,JP-TW,JP,TW,3523
2011-06-30,JP-US,JP,US,328350
2011-06-30,KR-AT,KR,AT,979
2011-06-30,KR-AU,KR,AU,6886
2011-06-30,KR-BE,KR,BE,374
2011-06-30,KR-CA,KR,CA,4835
2011-06-30,KR-CL,KR,CL,16
2011-06-30,KR-DE,KR,DE,19950
2011-06-30,KR-ES,KR,ES,903
2011-06-30,KR-FI,KR,FI,1
2011-06-30,KR-FR,KR,FR,32589
2011-06-30,KR-GB,KR,GB,100408
2011-06-30,KR-GR,KR,GR,38
2011-06-30,KR-IT,KR,IT,1611
2011-06-30,KR-JP,KR,JP,40599
2011-06-30,KR-SE,KR,SE,68
2011-06-30,KR-TR,KR,TR,22
2011-06-30,KR-TW,KR,TW,4594
2011-06-30,KR-US,KR,US,95029
2011-06-30,NL-AT,NL,AT,16785
2011-06-30,NL-AU,NL,AU,9374
2011-06-30,NL-BE,NL,BE,24695
2011-06-30,NL-CA,NL,CA,17968
2011-06-30,NL-CL,NL,CL,10
2011-06-30,NL-DE,NL,DE,170266
